Tree ID,Name,DBH (cm),Replacement Value (eur),Carbon Storage (kg),Carbon Storage (eur),Gross Carbon Sequestration (kg/yr),Gross Carbon Sequestration (eur/yr),Avoided Runoff (mcube/yr),Avoided Runoff (eur/yr),Carbon Avoided (kg/yr),Carbon Avoided (eur/yr),Pollution Removal (g/yr),Pollution Removal (eur/yr),Energy Savings (eur/yr),Total Annual Benefits (eur/yr),Oxygen Production (kg/yr),Height (m),Crown Height (m),Crown Width (m),Canopy Cover (m2),Leaf Area (m2),Leaf Biomass (kg),Latitude,Longitude,geometry,canopy_cov,index_right,numero_cir,area,perimetro,Region,fumetto
8930.0,Aesculus hippocastanum,18,732.42,69.2,11.12,2.9,0.47,0,0.07000000000000001,,,30.1,0.15,,0.6899999999999999,7.8,4.5,1.3,3.5,9.6,20.8,1.5,46.06514857829293,11.13592786443524,POINT (11.13592786443524 46.06514857829293),9.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8931.0,Aesculus hippocastanum,18,732.42,69.90000000000001,11.23,2.9,0.47,0,0.09,,,38,0.2,,0.76,7.8,5,1.5,4,12.6,26.2,1.8,46.06507155568156,11.13582080613272,POINT (11.13582080613272 46.06507155568156),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8966.0,Quercus rubra,27,1426.8,195.9,31.48,5.5,0.88,0.1,0.2,,,81.8,0.42,,1.5,14.6,19,5.7,4,12.6,56.4,4.5,46.0610863185132,11.12518870625039,POINT (11.12518870625039 46.0610863185132),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8967.0,Magnolia grandiflora,16,679.8099999999999,50.7,8.15,2.3,0.37,0,0.07000000000000001,,,27.3,0.14,,0.58,6.2,5.4,1.6,4,12.6,18.8,2.5,46.06114917066568,11.12533230429155,POINT (11.12533230429155 46.06114917066568),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8969.0,Quercus rubra,29,1599.95,233.1,37.45,6.1,0.97,0.3,0.5,,,206.6,1.06,,2.53,16.2,20,6,6,28.3,142.5,11.4,46.06120173632473,11.12543374681724,POINT (11.12543374681724 46.06120173632473),28.3,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8971.0,Quercus rubra,36,2303.37,394.1,63.32,8.199999999999999,1.32,0.3,0.65,,,270.1,1.39,,3.36,22,21,6.3,7.5,44.2,186.2,14.8,46.06127255920548,11.12557946152782,POINT (11.12557946152782 46.06127255920548),44.2,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8976.0,Quercus rubra,31,1785.47,274.1,44.03,6.7,1.07,0.4,0.71,,,298.2,1.53,,3.32,17.8,20,6,8,50.3,205.6,16.4,46.06131262654491,11.12565120486875,POINT (11.12565120486875 46.06131262654491),50.3,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8978.0,Quercus rubra,36,2303.37,394.1,63.32,8.199999999999999,1.32,0.5,0.91,,,379.9,1.95,,4.19,22,20,6,8,50.3,261.9,20.9,46.06137068407731,11.12575738405908,POINT (11.12575738405908 46.06137068407731),50.3,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8979.0,Magnolia grandiflora,14,593.24,36.7,5.89,1.9,0.31,0,0.04,,,17.4,0.09,,0.44,5.1,5.5,1.7,3,7.1,12,1.6,46.06147003286583,11.12596625489009,POINT (11.12596625489009 46.06147003286583),7.1,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8980.0,Magnolia grandiflora,14,593.24,36.7,5.89,1.9,0.31,0,0.04,,,17.4,0.09,,0.44,5.1,5.5,1.7,3,7.1,12,1.6,46.06152301976879,11.12607405008418,POINT (11.12607405008418 46.06152301976879),7.1,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8981.0,Magnolia grandiflora,16,679.8099999999999,50.3,8.08,2.3,0.37,0,0.04,,,18.3,0.09,,0.51,6.2,5.5,1.7,3,7.1,12.6,1.7,46.06157606524842,11.12618352852894,POINT (11.12618352852894 46.06157606524842),7.1,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8982.0,Magnolia grandiflora,16,679.8099999999999,50.9,8.18,2.3,0.37,0,0.08,,,32,0.16,,0.61,6.2,6,1.8,4,12.6,22.1,3,46.06162056674331,11.12628298216345,POINT (11.12628298216345 46.06162056674331),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8983.0,Magnolia grandiflora,16,679.8099999999999,50.8,8.15,2.3,0.37,0,0.07000000000000001,,,28.3,0.15,,0.59,6.2,6,1.8,4,12.6,19.5,2.6,46.06111252294806,11.12511058622345,POINT (11.12511058622345 46.06111252294806),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8984.0,Magnolia grandiflora,14,593.24,37.3,5.99,1.9,0.31,0,0.07000000000000001,,,30.5,0.16,,0.54,5.1,6,1.8,4,12.6,21,2.8,46.06115010822003,11.12521416855041,POINT (11.12521416855041 46.06115010822003),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8985.0,Magnolia grandiflora,15,635.08,43.8,7.03,2.1,0.34,0,0.07000000000000001,,,31.3,0.16,,0.58,5.7,6,1.8,4,12.6,21.6,2.9,46.06120856502302,11.12533277421339,POINT (11.12533277421339 46.06120856502302),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8986.0,Magnolia grandiflora,15,635.08,43.8,7.03,2.1,0.34,0,0.07000000000000001,,,31.3,0.16,,0.58,5.7,6,1.8,4,12.6,21.6,2.9,46.06127207798279,11.12544084307897,POINT (11.12544084307897 46.06127207798279),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8988.0,Photinia x fraseri,13,544.27,60.2,9.67,3.5,0.5600000000000001,0,0.05,,,21.1,0.11,,0.72,9.300000000000001,4,1.2,4,12.6,14.6,1.5,46.06133095880333,11.12556567150262,POINT (11.12556567150262 46.06133095880333),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8991.0,Photinia x fraseri,10,278.67,32,5.13,2.4,0.39,0,0.05,,,19.3,0.1,,0.53,6.4,4,1.2,4,12.6,13.3,1.4,46.06138452519853,11.12567620340204,POINT (11.12567620340204 46.06138452519853),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8995.0,Photinia x fraseri,10,278.67,32,5.14,2.4,0.39,0,0.05,,,20.4,0.11,,0.54,6.4,4,1.2,4,12.6,14.1,1.4,46.06145128063334,11.12580831642801,POINT (11.12580831642801 46.06145128063334),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
8998.0,Photinia x fraseri,13,544.27,60.2,9.67,3.5,0.5600000000000001,0,0.05,,,22.4,0.12,,0.73,9.300000000000001,4,1.2,4,12.6,15.4,1.6,46.06150619009593,11.12591437517439,POINT (11.12591437517439 46.06150619009593),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9000.0,Photinia x fraseri,15,616.5599999999999,85,13.65,4.3,0.6899999999999999,0,0.04,,,18.2,0.09,,0.83,11.5,4,1.2,4,12.6,12.5,1.3,46.06155912032639,11.12603005500738,POINT (11.12603005500738 46.06155912032639),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9002.0,Photinia x fraseri,9,225.72,24.6,3.95,2.1,0.33,0,0.03,,,11.5,0.06,,0.42,5.5,4,1.2,3,7.1,7.9,0.8,46.0616148731494,11.12612463959989,POINT (11.12612463959989 46.0616148731494),7.1,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9003.0,Magnolia grandiflora,12,518.21,25.3,4.06,1.6,0.25,0,0.03,,,12,0.06,,0.34,4.1,5,1.5,2.5,4.9,8.300000000000001,1.1,46.06168500060377,11.12627382048057,POINT (11.12627382048057 46.06168500060377),4.9,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9004.0,Magnolia grandiflora,16,679.8099999999999,50.4,8.09,2.3,0.37,0,0.05,,,19.8,0.1,,0.52,6.2,5.5,1.7,3.5,9.6,13.7,1.8,46.05991253312666,11.12819794840251,POINT (11.12819794840251 46.05991253312666),9.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9005.0,Liriodendron tulipifera,14,602.8,32.4,5.2,2.3,0.37,0,0.04,,,14.9,0.08,,0.48,6.1,5.5,1.7,2.5,4.9,10.2,0.6,46.0599926562471,11.12811479301729,POINT (11.12811479301729 46.0599926562471),4.9,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9006.0,Liriodendron tulipifera,15,647.63,38.2,6.14,2.5,0.4,0,0.04,,,15.8,0.08,,0.52,6.7,6,1.8,2.5,4.9,10.9,0.6,46.06008067480699,11.12803297516019,POINT (11.12803297516019 46.06008067480699),4.9,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9007.0,Liriodendron tulipifera,14,602.8,32.4,5.2,2.3,0.37,0,0.06,,,23.6,0.12,,0.54,6.1,5,1.5,3.5,9.6,16.3,1,46.06016503072538,11.12795450706826,POINT (11.12795450706826 46.06016503072538),9.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9008.0,Liriodendron tulipifera,12,522.41,22.4,3.59,1.8,0.3,0,0.03,,,13.1,0.07000000000000001,,0.39,4.9,4.5,1.3,2.5,4.9,9,0.5,46.06025254322324,11.12787085922136,POINT (11.12787085922136 46.06025254322324),4.9,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9009.0,Liriodendron tulipifera,13,561.0599999999999,27.1,4.35,2.1,0.33,0,0.05,,,21.6,0.11,,0.49,5.5,5,1.5,3.5,9.6,14.9,0.9,46.0603361626701,11.12779326736695,POINT (11.12779326736695 46.0603361626701),9.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9010.0,Liriodendron tulipifera,14,602.8,32.4,5.2,2.3,0.37,0,0.05,,,21.4,0.11,,0.53,6.1,5.5,1.7,3.5,9.6,14.7,0.9,46.06039039298155,11.12773755931184,POINT (11.12773755931184 46.06039039298155),9.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9011.0,Liriodendron tulipifera,13,561.0599999999999,27.1,4.35,2.1,0.33,0,0.08,,,32.6,0.17,,0.58,5.5,5.5,1.7,4,12.6,22.5,1.3,46.06047125272456,11.12764382916384,POINT (11.12764382916384 46.06047125272456),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9012.0,Liriodendron tulipifera,14,602.8,32.4,5.2,2.3,0.37,0.1,0.1,,,40.4,0.21,,0.67,6.1,5.5,1.7,4.5,15.9,27.9,1.6,46.05992936020169,11.12812567682286,POINT (11.12812567682286 46.05992936020169),15.9,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9014.0,Liriodendron tulipifera,13,561.0599999999999,27.1,4.35,2.1,0.33,0,0.05,,,19.5,0.1,,0.48,5.5,4.5,1.3,3.5,9.6,13.5,0.8,46.06007386131283,11.12796871561302,POINT (11.12796871561302 46.06007386131283),9.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9015.0,Liriodendron tulipifera,14,602.8,32.4,5.2,2.3,0.37,0,0.04,,,18.4,0.09,,0.51,6.1,4.5,1.3,3,7.1,12.7,0.7,46.06015277323606,11.12788292734502,POINT (11.12788292734502 46.06015277323606),7.1,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9016.0,Liriodendron tulipifera,14,602.8,32.4,5.2,2.3,0.37,0,0.05,,,19,0.1,,0.51,6.1,5,1.5,3,7.1,13.1,0.8,46.0602432762802,11.12780301441309,POINT (11.12780301441309 46.0602432762802),7.1,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9017.0,Liriodendron tulipifera,15,647.63,38.2,6.14,2.5,0.4,0,0.06,,,24.2,0.12,,0.59,6.7,5,1.5,3.5,9.6,16.7,1,46.06031940507913,11.12773134046951,POINT (11.12773134046951 46.06031940507913),9.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9018.0,Liriodendron tulipifera,15,647.63,38.2,6.14,2.5,0.4,0,0.03,,,13,0.07000000000000001,,0.5,6.7,5,1.5,2.5,4.9,9,0.5,46.06040748204001,11.12765120453984,POINT (11.12765120453984 46.06040748204001),4.9,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9019.0,Liriodendron tulipifera,13,561.0599999999999,27.1,4.35,2.1,0.33,0,0.06,,,25.2,0.13,,0.52,5.5,5.5,1.7,3.5,9.6,17.3,1,46.06076640684206,11.12741029652862,POINT (11.12741029652862 46.06076640684206),9.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9020.0,Liriodendron tulipifera,10,333.76,14.4,2.31,1.4,0.23,0,0.02,,,8.4,0.04,,0.29,3.8,3,0.9,2,3.1,5.8,0.3,46.06085254356137,11.12730383903735,POINT (11.12730383903735 46.06085254356137),3.1,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9021.0,Liriodendron tulipifera,13,561.0599999999999,27.1,4.35,2.1,0.33,0,0.06,,,23.6,0.12,,0.51,5.5,4.5,1.3,3.5,9.6,16.3,1,46.06095145839589,11.12720718106456,POINT (11.12720718106456 46.06095145839589),9.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9022.0,Liriodendron tulipifera,12,522.41,22.4,3.59,1.8,0.3,0,0.06,,,23,0.12,,0.47,4.9,4.5,1.3,4,12.6,15.8,0.9,46.06109896806146,11.12707709339698,POINT (11.12707709339698 46.06109896806146),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9023.0,Liriodendron tulipifera,12,522.41,22.4,3.59,1.8,0.3,0,0.06,,,23,0.12,,0.47,4.9,4.5,1.3,4,12.6,15.8,0.9,46.06118567090834,11.12700789227225,POINT (11.12700789227225 46.06118567090834),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9024.0,Liriodendron tulipifera,12,522.41,22.4,3.59,1.8,0.3,0,0.07000000000000001,,,29.8,0.15,,0.52,4.9,4.5,1.3,4,12.6,20.6,1.2,46.06125449147441,11.12693231515746,POINT (11.12693231515746 46.06125449147441),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9025.0,Liriodendron tulipifera,13,561.0599999999999,27.1,4.35,2.1,0.33,0,0.04,,,14.8,0.08,,0.44,5.5,4.5,1.3,3,7.1,10.2,0.6,46.06137753035142,11.12679197707667,POINT (11.12679197707667 46.06137753035142),7.1,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9026.0,Liriodendron tulipifera,10,333.76,14.4,2.31,1.4,0.23,0,0.02,,,8.800000000000001,0.05,,0.3,3.8,4,1.2,2,3.1,6.1,0.4,46.06148257415696,11.12671417071313,POINT (11.12671417071313 46.06148257415696),3.1,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9027.0,Liriodendron tulipifera,11,486.85,18.1,2.91,1.6,0.26,0,0.02,,,9.1,0.05,,0.33,4.4,4,1.2,2,3.1,6.3,0.4,46.06180971010662,11.12639187000995,POINT (11.12639187000995 46.06180971010662),3.1,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9028.0,Liriodendron tulipifera,12,522.41,22.4,3.59,1.8,0.3,0,0.04,,,17.4,0.09,,0.43,4.9,4.5,1.3,3,7.1,12,0.7,46.06187823114295,11.1263275282437,POINT (11.1263275282437 46.06187823114295),7.1,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9029.0,Liriodendron tulipifera,16,695.5599999999999,44.7,7.18,2.7,0.44,0,0.08,,,35.1,0.18,,0.71,7.3,5.5,1.7,4,12.6,24.2,1.4,46.06196397112832,11.12624716886861,POINT (11.12624716886861 46.06196397112832),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9030.0,Liriodendron tulipifera,13,561.0599999999999,27.1,4.35,2.1,0.33,0,0.07000000000000001,,,30.7,0.16,,0.5600000000000001,5.5,4.5,1.3,4,12.6,21.2,1.2,46.06203670576836,11.12616437040501,POINT (11.12616437040501 46.06203670576836),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9031.0,Liriodendron tulipifera,9,270.35,11.2,1.79,1.2,0.2,0,0.02,,,6.3,0.03,,0.25,3.3,3.5,1,2,3.1,4.3,0.3,46.06211994316536,11.12607822555884,POINT (11.12607822555884 46.06211994316536),3.1,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9032.0,Liriodendron tulipifera,13,561.0599999999999,27.1,4.35,2.1,0.33,0,0.07000000000000001,,,27.2,0.14,,0.54,5.5,4.5,1.3,4,12.6,18.7,1.1,46.06219758167618,11.12601242307358,POINT (11.12601242307358 46.06219758167618),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9033.0,Liriodendron tulipifera,14,602.8,32.4,5.2,2.3,0.37,0,0.08,,,33.5,0.17,,0.62,6.1,5.5,1.7,4,12.6,23.1,1.4,46.06228860334326,11.12591907765301,POINT (11.12591907765301 46.06228860334326),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9034.0,Liriodendron tulipifera,13,561.0599999999999,27.1,4.35,2.1,0.33,0,0.06,,,24.4,0.13,,0.51,5.5,5,1.5,4,12.6,16.8,1,46.06219962286757,11.12590273153943,POINT (11.12590273153943 46.06219962286757),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9035.0,Liriodendron tulipifera,10,333.76,14.4,2.31,1.4,0.23,0,0.03,,,12.3,0.06,,0.32,3.8,4.5,1.3,2.5,4.9,8.5,0.5,46.06212432964325,11.12597793333712,POINT (11.12597793333712 46.06212432964325),4.9,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9036.0,Liriodendron tulipifera,10.2,460.32,15.1,2.42,1.5,0.24,0,0.03,,,12.4,0.06,,0.33,3.9,4.5,1.3,2.5,4.9,8.5,0.5,46.06204132171136,11.1260565881689,POINT (11.1260565881689 46.06204132171136),4.9,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9037.0,Liriodendron tulipifera,21.7,1024.42,92.59999999999999,14.88,4.2,0.67,0,0.07000000000000001,,,27.5,0.14,,0.88,11.2,5,1.5,3.5,9.6,19,1.1,46.06195566939009,11.12613708060626,POINT (11.12613708060626 46.06195566939009),9.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9038.0,Liriodendron tulipifera,11,486.85,18.1,2.91,1.6,0.26,0,0.05,,,22.3,0.11,,0.43,4.4,4.5,1.3,3.5,9.6,15.3,0.9,46.06187378346303,11.12622314772703,POINT (11.12622314772703 46.06187378346303),9.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9039.0,Liriodendron tulipifera,10,333.76,14.4,2.31,1.4,0.23,0,0.05,,,21.5,0.11,,0.39,3.8,4.5,1.3,3.5,9.6,14.8,0.9,46.06179990647371,11.12629478287043,POINT (11.12629478287043 46.06179990647371),9.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9040.0,Liriodendron tulipifera,10,333.76,14.4,2.31,1.4,0.23,0,0.05,,,21.5,0.11,,0.39,3.8,4.5,1.3,3.5,9.6,14.8,0.9,46.06158112881393,11.12649660900982,POINT (11.12649660900982 46.06158112881393),9.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9041.0,Liriodendron tulipifera,14,602.8,32.4,5.2,2.3,0.37,0,0.07000000000000001,,,30.6,0.16,,0.6,6.1,5,1.5,4,12.6,21.1,1.2,46.06144655771768,11.12663275582761,POINT (11.12663275582761 46.06144655771768),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9042.0,Liriodendron tulipifera,14,602.8,32.4,5.2,2.3,0.37,0,0.08,,,32.5,0.17,,0.61,6.1,5,1.5,4,12.6,22.4,1.3,46.06130402215776,11.12677609493597,POINT (11.12677609493597 46.06130402215776),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9043.0,Liriodendron tulipifera,14,602.8,32.4,5.2,2.3,0.37,0,0.08,,,32.5,0.17,,0.61,6.1,5,1.5,4,12.6,22.4,1.3,46.0612195250982,11.12686218911702,POINT (11.12686218911702 46.0612195250982),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9044.0,Liriodendron tulipifera,12,522.41,22.4,3.59,1.8,0.3,0,0.06,,,23.7,0.12,,0.47,4.9,5,1.5,4,12.6,16.3,1,46.06101915739326,11.12705165992835,POINT (11.12705165992835 46.06101915739326),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9046.0,Liriodendron tulipifera,14,602.8,32.4,5.2,2.3,0.37,0,0.07000000000000001,,,28.7,0.15,,0.58,6.1,5,1.5,4,12.6,19.8,1.2,46.06094785450596,11.12712520186034,POINT (11.12712520186034 46.06094785450596),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9047.0,Liriodendron tulipifera,13,561.0599999999999,27.1,4.35,2.1,0.33,0,0.04,,,18.2,0.09,,0.47,5.5,4.5,1.3,3.5,9.6,12.5,0.7,46.06086893364144,11.12718733197109,POINT (11.12718733197109 46.06086893364144),9.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9048.0,Liriodendron tulipifera,13,561.0599999999999,27.1,4.35,2.1,0.33,0,0.06,,,24.4,0.13,,0.51,5.5,5,1.5,4,12.6,16.8,1,46.06077768393065,11.12728803375687,POINT (11.12728803375687 46.06077768393065),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9049.0,Liriodendron tulipifera,14,602.8,32.4,5.2,2.3,0.37,0,0.08,,,32.5,0.17,,0.61,6.1,5,1.5,4,12.6,22.4,1.3,46.06199558522611,11.12436872557874,POINT (11.12436872557874 46.06199558522611),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9050.0,Fraxinus angustifolia,7,139.67,6.7,1.08,0.7,0.11,0,0.01,,,5.5,0.03,,0.15,1.8,4,1.2,1.5,1.8,3.8,0.3,46.06202264810654,11.12447190529976,POINT (11.12447190529976 46.06202264810654),1.8,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9051.0,Acer campestre,13,558.35,37.8,6.07,1.4,0.23,0,0.07000000000000001,,,28.3,0.15,,0.44,3.8,5,1.5,4,12.6,19.5,1.1,46.06204528177633,11.12455190102943,POINT (11.12455190102943 46.06204528177633),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9052.0,Acer campestre,14,598.97,44.4,7.14,1.5,0.25,0,0.07000000000000001,,,30.8,0.16,,0.48,4.1,5,1.5,4,12.6,21.3,1.2,46.06206689753394,11.1246237123106,POINT (11.1246237123106 46.06206689753394),12.6,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9053.0,Fraxinus angustifolia,6.5,120.43,5.6,0.9,0.6,0.1,0,0.01,,,4.8,0.02,,0.13,1.6,3.5,1,1.5,1.8,3.3,0.2,46.06211955651024,11.12474920795475,POINT (11.12474920795475 46.06211955651024),1.8,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
9054.0,Fraxinus angustifolia,8,182.43,9,1.45,0.8,0.13,0,0.02,,,9.5,0.05,,0.2,2.1,4,1.2,2,3.1,6.6,0.5,46.06214113025887,11.12481843193756,POINT (11.12481843193756 46.06214113025887),3.1,4,11,3073349,10962,S.GIUSEPPE-S.CHIARA,Circoscrizione n. 11 - S.GIUSEPPE-S.CHIARA
